"player_id","name","year","team","kick_returns","yards_kick_returned","kick_returns_for_tds","punt_returns","yards_punt_returned","punt_returns_for_tds"
steveodom/2522389,"Odom, Steve","1979",New York Giants,"15","327","0","9","26","0"
steveodom/2522389,"Odom, Steve","1979",Green Bay Packers,"29","622","0","15","80","0"
steveodom/2522389,"Odom, Steve","1979",New York Giants,"15","327","0","15","80","0"
steveodom/2522389,"Odom, Steve","1978",Green Bay Packers,"25","677","1","33","298","0"
steveodom/2522389,"Odom, Steve","1977",Green Bay Packers,"23","468","0",--,--,--
steveodom/2522389,"Odom, Steve","1976",Green Bay Packers,"29","610","0",--,--,--
steveodom/2522389,"Odom, Steve","1975",Green Bay Packers,"42","1,034","1","1","0","0"
steveodom/2522389,"Odom, Steve","1974",Green Bay Packers,"31","713","0","15","191","1"
chrisfarasopoulos/2513822,"Farasopoulos, Chris","1974",New Orleans Saints,--,--,--,"3","36","0"
chrisfarasopoulos/2513822,"Farasopoulos, Chris","1973",New York Jets,--,--,--,"14","111","0"
chrisfarasopoulos/2513822,"Farasopoulos, Chris","1972",New York Jets,"26","627","0","17","179","1"
chrisfarasopoulos/2513822,"Farasopoulos, Chris","1971",New York Jets,"25","545","0","19","155","0"
frankpitts/2523287,"Pitts, Frank","1975",Atlanta Falcons,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1974",Oakland Raiders,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1973",Cleveland Browns,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1972",Cleveland Browns,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1971",Cleveland Browns,"9","238","0",--,--,--
frankpitts/2523287,"Pitts, Frank","1970",Kansas City Chiefs,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1969",Kansas City Chiefs,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1968",Kansas City Chiefs,--,--,--,--,--,--
frankpitts/2523287,"Pitts, Frank","1967",Kansas City Chiefs,"0","9","0",--,--,--
frankpitts/2523287,"Pitts, Frank","1966",Kansas City Chiefs,"0","38","0",--,--,--
frankpitts/2523287,"Pitts, Frank","1965",Kansas City Chiefs,"5","100","0","1","4","0"
sammyweir/2528474,"Weir, Sammy","1966",New York Jets,"6","121","0","8","48","0"
sammyweir/2528474,"Weir, Sammy","1965",Houston Oilers,"10","215","0","1","0","0"
lamichaeljames/2533036,"James, LaMichael","2015",Miami Dolphins,"2","54","0",--,--,--
lamichaeljames/2533036,"James, LaMichael","2014",San Francisco 49ers,--,--,--,--,--,--
lamichaeljames/2533036,"James, LaMichael","2014",Miami Dolphins,--,--,--,--,--,--
lamichaeljames/2533036,"James, LaMichael","2014",San Francisco 49ers,--,--,--,--,--,--
lamichaeljames/2533036,"James, LaMichael","2014",Miami Dolphins,--,--,--,--,--,--
lamichaeljames/2533036,"James, LaMichael","2013",San Francisco 49ers,"12","321","0","23","251","0"
lamichaeljames/2533036,"James, LaMichael","2012",San Francisco 49ers,"14","417","0",--,--,--
leonhall/2495617,"Hall, Leon","2016",New York Giants,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2015",Cincinnati Bengals,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2014",Cincinnati Bengals,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2013",Cincinnati Bengals,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2012",Cincinnati Bengals,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2011",Cincinnati Bengals,--,--,--,--,--,--
leonhall/2495617,"Hall, Leon","2010",Cincinnati Bengals,"1","29","0",--,--,--
leonhall/2495617,"Hall, Leon","2009",Cincinnati Bengals,"1","22","0",--,--,--
leonhall/2495617,"Hall, Leon","2008",Cincinnati Bengals,"1","1","0","3","16","0"
leonhall/2495617,"Hall, Leon","2007",Cincinnati Bengals,--,--,--,--,--,--
markseay/2502887,"Seay, Mark","1997",Philadelphia Eagles,"0","0","0","16","172","0"
markseay/2502887,"Seay, Mark","1996",Philadelphia Eagles,"4","51","0","35","305","0"
markseay/2502887,"Seay, Mark","1995",San Diego Chargers,--,--,--,--,--,--
markseay/2502887,"Seay, Mark","1994",San Diego Chargers,--,--,--,--,--,--
markseay/2502887,"Seay, Mark","1993",San Diego Chargers,--,--,--,--,--,--
pepperpetrella/2523113,"Petrella, Pepper","1945",Pittsburgh Steelers,"3","85","0","6","52","0"
stevelargent/2519094,"Largent, Steve","1989",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1988",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1987",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1986",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1985",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1984",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1983",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1982",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1981",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1980",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1979",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1978",Seattle Seahawks,--,--,--,--,--,--
stevelargent/2519094,"Largent, Steve","1977",Seattle Seahawks,--,--,--,"4","32","0"
stevelargent/2519094,"Largent, Steve","1976",Seattle Seahawks,"8","156","0","4","36","0"
izzylang/2519055,"Lang, Izzy","1969",Los Angeles Rams,"4","70","0",--,--,--
izzylang/2519055,"Lang, Izzy","1968",Philadelphia Eagles,--,--,--,--,--,--
izzylang/2519055,"Lang, Izzy","1967",Philadelphia Eagles,--,--,--,--,--,--
izzylang/2519055,"Lang, Izzy","1966",Philadelphia Eagles,--,--,--,--,--,--
izzylang/2519055,"Lang, Izzy","1965",Philadelphia Eagles,"3","36","0",--,--,--
izzylang/2519055,"Lang, Izzy","1964",Philadelphia Eagles,"13","352","0","6","26","0"
jeffseverson/2525344,"Severson, Jeff","1979",Los Angeles Rams,--,--,--,--,--,--
jeffseverson/2525344,"Severson, Jeff","1977",St. Louis Cardinals,--,--,--,"1","0","0"
jeffseverson/2525344,"Severson, Jeff","1976",St. Louis Cardinals,"1","3","0",--,--,--
jeffseverson/2525344,"Severson, Jeff","1975",Denver Broncos,"1","20","0",--,--,--
jeffseverson/2525344,"Severson, Jeff","1974",Houston Oilers,"6","108","0","11","86","0"
jeffseverson/2525344,"Severson, Jeff","1973",Houston Oilers,"1","17","0","16","126","0"
jeffseverson/2525344,"Severson, Jeff","1972",Washington Redskins,--,--,--,"0","0","0"
sherrickmcmanis/494289,"McManis, Sherrick","2016",Chicago Bears,--,--,--,--,--,--
sherrickmcmanis/494289,"McManis, Sherrick","2015",Chicago Bears,--,--,--,--,--,--
sherrickmcmanis/494289,"McManis, Sherrick","2014",Chicago Bears,--,--,--,"1","0","0"
sherrickmcmanis/494289,"McManis, Sherrick","2013",Chicago Bears,--,--,--,--,--,--
sherrickmcmanis/494289,"McManis, Sherrick","2012",Chicago Bears,--,--,--,--,--,--
sherrickmcmanis/494289,"McManis, Sherrick","2011",Houston Texans,"10","205","0",--,--,--
sherrickmcmanis/494289,"McManis, Sherrick","2010",Houston Texans,"1","25","0",--,--,--
tonyteresa/2527161,"Teresa, Tony","1960",Oakland Raiders,"4","61","0","5","12","0"
tonyteresa/2527161,"Teresa, Tony","1958",San Francisco 49ers,--,--,--,--,--,--
bobnussbaumer/2522310,"Nussbaumer, Bob","1951",Green Bay Packers,--,--,--,"1","3","0"
bobnussbaumer/2522310,"Nussbaumer, Bob","1950",Chicago Cardinals,--,--,--,--,--,--
bobnussbaumer/2522310,"Nussbaumer, Bob","1949",Chicago Cardinals,--,--,--,"1","16","0"
bobnussbaumer/2522310,"Nussbaumer, Bob","1948",Washington Redskins,"2","38","0","1",-8,"0"
bobnussbaumer/2522310,"Nussbaumer, Bob","1947",Washington Redskins,"8","154","0","2","15","0"
bobnussbaumer/2522310,"Nussbaumer, Bob","1946",Green Bay Packers,"6","148","0","12","98","0"
kevinfaulk/2500600,"Faulk, Kevin","2011",New England Patriots,--,--,--,"2","11","0"
kevinfaulk/2500600,"Faulk, Kevin","2010",New England Patriots,--,--,--,"0","0","0"
kevinfaulk/2500600,"Faulk, Kevin","2009",New England Patriots,"6","144","0","5","31","0"
kevinfaulk/2500600,"Faulk, Kevin","2008",New England Patriots,"2","36","0","10","132","0"
kevinfaulk/2500600,"Faulk, Kevin","2007",New England Patriots,"2","47","0","0","0","0"
kevinfaulk/2500600,"Faulk, Kevin","2006",New England Patriots,"17","364","0","31","330","0"
kevinfaulk/2500600,"Faulk, Kevin","2005",New England Patriots,"4","81","0",--,--,--
kevinfaulk/2500600,"Faulk, Kevin","2004",New England Patriots,"4","73","0","20","133","0"
kevinfaulk/2500600,"Faulk, Kevin","2003",New England Patriots,"10","207","0","5","66","0"
kevinfaulk/2500600,"Faulk, Kevin","2002",New England Patriots,"26","725","2","8","65","0"
kevinfaulk/2500600,"Faulk, Kevin","2001",New England Patriots,"33","662","0","4","27","0"
kevinfaulk/2500600,"Faulk, Kevin","2000",New England Patriots,"38","816","0","6","58","0"
kevinfaulk/2500600,"Faulk, Kevin","1999",New England Patriots,"39","943","0","10","90","0"
patgibbs/2514814,"Gibbs, Pat","1972",Philadelphia Eagles,"3","61","0","1","8","0"
terryorr/2502364,"Orr, Terry","1993",Washington Redskins,--,--,--,--,--,--
terryorr/2502364,"Orr, Terry","1992",Washington Redskins,"1","3","0",--,--,--
terryorr/2502364,"Orr, Terry","1991",Washington Redskins,--,--,--,--,--,--
terryorr/2502364,"Orr, Terry","1990",Washington Redskins,--,--,--,--,--,--
terryorr/2502364,"Orr, Terry","1990",San Diego Chargers,"1","13","0",--,--,--
terryorr/2502364,"Orr, Terry","1990",Washington Redskins,--,--,--,--,--,--
terryorr/2502364,"Orr, Terry","1990",San Diego Chargers,"1","13","0",--,--,--
terryorr/2502364,"Orr, Terry","1989",Washington Redskins,"1","0","0",--,--,--
terryorr/2502364,"Orr, Terry","1988",Washington Redskins,"1","6","0","2","10","0"
terryorr/2502364,"Orr, Terry","1987",Washington Redskins,"4","62","0",--,--,--
terryorr/2502364,"Orr, Terry","1986",Washington Redskins,"2","31","0",--,--,--
teddean/2512688,"Dean, Ted","1964",Minnesota Vikings,"3","50","0","2","0","0"
teddean/2512688,"Dean, Ted","1963",Philadelphia Eagles,"16","425","0","10","74","0"
teddean/2512688,"Dean, Ted","1962",Philadelphia Eagles,"4","83","0",--,--,--
teddean/2512688,"Dean, Ted","1961",Philadelphia Eagles,"21","462","0","18","140","0"
teddean/2512688,"Dean, Ted","1960",Philadelphia Eagles,"26","533","0","16","65","0"
tyvonbranch/1681,"Branch, Tyvon","2016",Arizona Cardinals,--,--,--,--,--,--
tyvonbranch/1681,"Branch, Tyvon","2015",Kansas City Chiefs,"1","2","0",--,--,--
tyvonbranch/1681,"Branch, Tyvon","2014",Oakland Raiders,--,--,--,--,--,--
tyvonbranch/1681,"Branch, Tyvon","2013",Oakland Raiders,--,--,--,--,--,--
tyvonbranch/1681,"Branch, Tyvon","2012",Oakland Raiders,--,--,--,--,--,--
tyvonbranch/1681,"Branch, Tyvon","2011",Oakland Raiders,"2","31","0",--,--,--
tyvonbranch/1681,"Branch, Tyvon","2010",Oakland Raiders,--,--,--,"1",-4,"0"
tyvonbranch/1681,"Branch, Tyvon","2009",Oakland Raiders,--,--,--,--,--,--
tyvonbranch/1681,"Branch, Tyvon","2008",Oakland Raiders,"6","89","0",--,--,--
deionsanders/2502820,"Sanders, Deion","2005",Baltimore Ravens,--,--,--,"0","0","0"
deionsanders/2502820,"Sanders, Deion","2004",Baltimore Ravens,--,--,--,"5","41","0"
deionsanders/2502820,"Sanders, Deion","2000",Washington Redskins,"1",-1,"0","25","185","0"
deionsanders/2502820,"Sanders, Deion","1999",Dallas Cowboys,"4","87","0","30","344","1"
deionsanders/2502820,"Sanders, Deion","1998",Dallas Cowboys,"1","16","0","24","375","2"
deionsanders/2502820,"Sanders, Deion","1997",Dallas Cowboys,"1","18","0","33","407","1"
deionsanders/2502820,"Sanders, Deion","1996",Dallas Cowboys,--,--,--,"1","4","0"
deionsanders/2502820,"Sanders, Deion","1995",Dallas Cowboys,"1","15","0","1","54","0"
deionsanders/2502820,"Sanders, Deion","1994",San Francisco 49ers,--,--,--,--,--,--
deionsanders/2502820,"Sanders, Deion","1993",Atlanta Falcons,"7","169","0","2","21","0"
deionsanders/2502820,"Sanders, Deion","1992",Atlanta Falcons,"40","1,067","2","13","41","0"
deionsanders/2502820,"Sanders, Deion","1991",Atlanta Falcons,"26","576","1","21","170","0"
deionsanders/2502820,"Sanders, Deion","1990",Atlanta Falcons,"39","851","0","29","250","1"
deionsanders/2502820,"Sanders, Deion","1989",Atlanta Falcons,"35","725","0","28","307","1"
claudeking/2518487,"King, Claude","1962",Boston Patriots,"9","177","0",--,--,--
claudeking/2518487,"King, Claude","1961",Houston Oilers,"8","190","0","7","32","0"
rickupchurch/2527798,"Upchurch, Rick","1983",Denver Broncos,--,--,--,"4","52","0"
rickupchurch/2527798,"Upchurch, Rick","1982",Denver Broncos,--,--,--,"15","242","2"
rickupchurch/2527798,"Upchurch, Rick","1981",Denver Broncos,--,--,--,"9","63","0"
rickupchurch/2527798,"Upchurch, Rick","1980",Denver Broncos,--,--,--,"37","353","0"
rickupchurch/2527798,"Upchurch, Rick","1979",Denver Broncos,"5","79","0","30","304","0"
rickupchurch/2527798,"Upchurch, Rick","1978",Denver Broncos,"8","222","0","36","493","1"
rickupchurch/2527798,"Upchurch, Rick","1977",Denver Broncos,"20","456","0","51","653","1"
rickupchurch/2527798,"Upchurch, Rick","1976",Denver Broncos,"22","514","0","39","536","4"
rickupchurch/2527798,"Upchurch, Rick","1975",Denver Broncos,"40","1,084","0","27","312","0"
joeschmidt/2525062,"Schmidt, Joe","1965",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1964",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1963",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1962",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1961",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1960",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1959",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1958",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1957",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1956",Detroit Lions,--,--,--,--,--,--
joeschmidt/2525062,"Schmidt, Joe","1955",Detroit Lions,"1","6","0","1","0","0"
joeschmidt/2525062,"Schmidt, Joe","1954",Detroit Lions,--,--,--,"1","0","0"
joeschmidt/2525062,"Schmidt, Joe","1953",Detroit Lions,--,--,--,"1","0","0"
jimgillette/2514886,"Gillette, Jim","1948",Detroit Lions,--,--,--,"2","10","0"
jimgillette/2514886,"Gillette, Jim","1947",Green Bay Packers,"3","66","0","11","168","0"
jimgillette/2514886,"Gillette, Jim","1946",Boston Yanks,"3","43","0","2","62","0"
jimgillette/2514886,"Gillette, Jim","1945",Cleveland Rams,"4","66","0","7","53","0"
jimgillette/2514886,"Gillette, Jim","1944",Cleveland Rams,"4","115","0","1","16","0"
jimgillette/2514886,"Gillette, Jim","1940",Cleveland Rams,--,--,--,--,--,--
jerrynuzum/2522314,"Nuzum, Jerry","1951",Pittsburgh Steelers,--,--,--,--,--,--
jerrynuzum/2522314,"Nuzum, Jerry","1950",Pittsburgh Steelers,"3","45","0",--,--,--
jerrynuzum/2522314,"Nuzum, Jerry","1949",Pittsburgh Steelers,"1","17","0",--,--,--
jerrynuzum/2522314,"Nuzum, Jerry","1948",Pittsburgh Steelers,"6","122","0","1","7","0"
douggabriel/2505605,"Gabriel, Doug","2006",New England Patriots,--,--,--,--,--,--
douggabriel/2505605,"Gabriel, Doug","2006",Oakland Raiders,--,--,--,--,--,--
